pauta,url,voto
MPV 945/20 - PLV - Projeto de Lei de Convresão da Medida Provisória nº 945/2020,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2242888,Sim
MPV 945/20 - Destaque 16,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2242888,Não
MPV 945/20 - Req Ret Pauta - Requerimento para Retirada de Pauta ,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2242888,Não
MPV 945/20 - Destaque 13,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2242888,Não
PL   Nº 5595/2020 - REQUERIMENTO DE RETIRADA DE PAUTA,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=5595&Ano=2020,Não
PL   Nº 5595/2020 - REQUERIMENTO DE VOTAÇÃO ARTIGO POR ARTIGO,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=5595&Ano=2020,Não
PL   Nº 5595/2020 - DTQ. 11: PT: EMENDA DE PLENÁRIO N. 11 SEJA VOTADA COM PREFERÊNCIA  AO TEXTO,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=5595&Ano=2020,Não
PL   Nº 5595/2020 - VOTAÇÃO DA ADMISSIBILIDADE EM GLOBO DOS DESTAQUES SIMPLES,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=5595&Ano=2020,Não
MPV 945/20 - Destaque 11,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2242888,Sim
MPV 945/20 - Destaque 8,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2242888,Não
MPV 945/20 - Destaque 2,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2242888,Sim
PL   Nº 5595/2020 - SUBSTITUTIVO DA COMISSÃO DE EDUCAÇÃO,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=5595&Ano=2020,Sim
REQ  Nº 1227/2020 - URGÊNCIA PARA APRECIAÇÃO DO PL Nº 2750/2020,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=REQ&Numero=1227&Ano=2020,Sim
MPV  Nº 1017/2020 - REQUERIMENTO DE VOTAÇÃO ARTIGO POR ARTIGO,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1017&Ano=2020,Não
MPV  Nº 1017/2020 - DTQ 4 - PDT - PREFERÊNCIA P/ APRECIAÇÃO DO TEXTO ORIGINAL DA MPV,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1017&Ano=2020,Não
MPV 945/20 - Destaque 3,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2242888,Sim
MPV 945/20 - Destaque 12,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2242888,Sim
MPV 945/20 - Destaque 9,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2242888,Sim
MPV 946/20 - Destaque 10,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2244243,---
MPV  Nº 1016/2020 - REQUERIMENTO DE RETIRADA DE PAUTA,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1016&Ano=2020,---
MPV  Nº 1016/2020 - REQUERIMENTO DE ADIAMENTO DA DISCUSSÃO POR 2 SESSÕES,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1016&Ano=2020,Não
MPV  Nº 1016/2020 - REQUERIMENTO DE ENCERRAMENTO DA DISCUSSÃO E DO ENCAMINHAMENTO,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1016&Ano=2020,Sim
MPV  Nº 1016/2020 - REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1016&Ano=2020,Não
MPV 946/20 - Destaque 15,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2244243,Não
MPV 946/2020 - Req Ret Pauta - Requerimento para Retirada de Pauta ,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2244243,Sim
PL 2810/2020 - Req Vot  Art por Art - Requerimento para Votação Artigo por Artigo ,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2253431,Não
MPV  Nº 1016/2020 - DTQ 4 - PSOL - PREFERÊNCIA PARA VOTAÇÃO DO TEXTO ORIGINAL DA MPV,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1016&Ano=2020,Não
"MPV  Nº 1016/2020 - DTQ 13 - PT - COM VISTAS À REJEIÇÃO, DO § 12 DO ART. 15-E DA LEI Nº 7827/89....",http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1016&Ano=2020,Sim
REQ  Nº 882/2021 - URGÊNCIA P/ APRECIAÇÃO DO PROJETO DE LEI Nº 1558/21,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=REQ&Numero=882&Ano=2021,Sim
MPV 950/2020 - Req Ret Pauta - Requerimento para Retirada de Pauta ,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2246359,Sim
PL 2068/2020 - Req Ret Pauta - Requerimento para Retirada de Pauta ,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2250300,Não
PL 2068/2020 - Req Vot  Art por Art - Requerimento para Votação Artigo por Artigo ,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2250300,Não
MPV 983/2020 - ReqVot - Req Vot  Art por Art - Requerimento para Votação Artigo por Artigo ,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2255363,Não
MPV 983/2020 - Destaque 7,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2255363,Não
PL   Nº 1295/2021 - DTQ 3 - CIDADANIA - §2º DO ART. 5º DO SUBSTITUTIVO,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=1295&Ano=2021,---
PL   Nº 2462/1991 - REQUERIMENTO DE RETIRADA DE PAUTA,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=2462&Ano=1991,---
PL   Nº 2462/1991 - DTQ. 5 - NOVO - CAP.  III DO TÍT.  XII DA PARTE ESP. DO DECRETO 2843/1940,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=2462&Ano=1991,---
"PL   Nº 2462/1991 - DTQ. 1 - BL. PSL ... - EX. ""COM O FIM DE ABOLIR O EST. DEMOCRÁ. DE DIREITO""",http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=2462&Ano=1991,---
MPV 983/2020 - Destaque 6,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2255363,Não
REQ 971/2020 - Requerimento de Urgência (Art. 155 do RICD) nº 971/2020,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2251922,---
REQ 1971/2020 - Requerimento de Urgência (Art. 155 do RICD) nº 1971/2020,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2258907,Sim
MPV 959/2020 - Req Ad Vot 2 Sessões - Requerimento para Adiamento de Votação por 2 Sessões,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2250977,Não
MPV 959/2020 - Req Vot  Art por Art - Requerimento para Votação Artigo por Artigo ,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2250977,Não
"PL   Nº 2462/1991 - DTQ. 3 - BL. PSL, PL, PP... - EMENDA DE PLENÁRIO Nº 2",http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=2462&Ano=1991,Não
"PL   Nº 2462/1991 - DTQ. 4 - BL. PSL, PL, PP... - EMENDA DE PLENÁRIO Nº 3",http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=2462&Ano=1991,Não
REQ  Nº 795/2021 - URGÊNCIA PARA APRECIAÇÃO DO PL Nº 1208/2019,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=REQ&Numero=795&Ano=2021,Sim
MPV  Nº 1014/2020 - DTQ 2 - PT - EMENDA DE COMISSÃO Nº 29,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1014&Ano=2020,---
PL   Nº 1561/2020 - DTQ 5 - PDT - EMENDA DE PLENÁRIO N. 9,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=1561&Ano=2020,Não
MPV 959/2020 - DTQ 4,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2250977,Sim
PL 5919/2019 - Req Ret Pauta - Requerimento para Retirada de Pauta ,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2228978,Não
PL 3364/20 - Destaque nº 9,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2255387,Não
PL 3364/20 - Destaque nº 12,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2255387,Não
PL   Nº 886/2021 - SUBSTITUTIVO DO SENADO FEDERAL,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=886&Ano=2021,---
PL   Nº 3292/2020 - REQUERIMENTO DE RETIRADA DE PAUTA,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=3292&Ano=2020,---
PL   Nº 3292/2020 - REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=3292&Ano=2020,---
MPV 960/20 - Destaque nº 1,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2251191,---
PL 1485/2020 - Req Ret Pauta - Requerimento para Retirada de Pauta ,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2242821,Sim
PL 1485/2020 - Subemenda - Subemenda Substitutiva oferecida ao  Projeto de Lei nº 1485/2020,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2242821,Sim
MPV 961/2020 - Destaque 1,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2251926,---
PL 6407/2013 - Req Ret Pauta - Requerimento para Retirada de Pauta ,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=593065,---
PL   Nº 3292/2020 - REQUERIMENTO DE VOTAÇÃO ARTIGO POR ARTIGO,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=3292&Ano=2020,---
PL   Nº 3292/2020 - REQ. DE VOTAÇÃO EM GLOBO DA ADMISSIBILIDADE DOS DESTAQUES SIMPLES,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=3292&Ano=2020,---
PL   Nº 3292/2020 - REQUERIMENTO DE RETIRADA DE PAUTA,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=3292&Ano=2020,---
PL   Nº 3292/2020 - VOTAÇÃO DA ADMISSIBILIDADE EM GLOBO DOS DESTAQUES SIMPLES,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=3292&Ano=2020,---
PL   Nº 3292/2020 - SUBSTITUTIVO OFERECIDO PELA CAPADR,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=3292&Ano=2020,---
PL 6407/2013 - Req Vot  Art por Art - Requerimento para Votação Artigo por Artigo ,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=593065,---
PL 6407/2013 - Subst - Substitutivo oferecido ao Projeto de Lei nº 6407/2013,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=593065,Sim
PL 6407/2013 - Destaque 1,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=593065,Não
MPV 971/2020 - Req Ret Pauta - Requerimento para Retirada de Pauta ,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2253827,Não
PL   Nº 3292/2020 - EMENDAS COM PARECER PELA REJEIÇÃO,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=3292&Ano=2020,---
"PL   Nº 3292/2020 - DTQ 2 - PSOL - ART. 1º DO SUBSTITUTIVO, COM VISTAS À SUA SUPRESSÃO",http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=3292&Ano=2020,---
"PL   Nº 3292/2020 - DTQ 4 - PT - ART. 3º DO SUBSTITUTIVO, COM VISTAS À REJEIÇÃO",http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=3292&Ano=2020,---
"PL   Nº 3292/2020 - DTQ 3 - PT - ART. 4º DO SUBSTITUTIVO, COM VISTAS À REJEIÇÃO",http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=3292&Ano=2020,---
"PL   Nº 3292/2020 - DTQ 6 - NOVO - ART. 5º DO SUBSTITUTIVO, COM VISTAS À SUA SUPRESSÃO",http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=3292&Ano=2020,---
MPV 980/2020 - Req Ret Pauta - Requerimento para Retirada de Pauta ,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2255096,Não
MPV 980/2020 - Destaque 9,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2255096,Não
PL 2824/2020 - Destaque 1,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2253471,Não
MPV 987/2020 - Req Ret Pauta - Requerimento para Retirada de Pauta ,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2256542,Não
MPV 987/2020 - DTQ 6 - Votação do Art. 3º do PLV apresentado à MPV 987/2020,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2256542,Sim
PLP  Nº 146/2019 - EMENDAS DO SENADO FEDERAL COM PARECER PELA APROVAÇÃO,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PLP&Numero=146&Ano=2019,Sim
PLP  Nº 146/2019 - EMENDAS DO SENADO FEDERAL COM PARECER PELA REJEIÇÃO,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PLP&Numero=146&Ano=2019,Não
"PLP  Nº 146/2019 - DTQ 2: PT: EMENDA DO SENADO FEDERAL Nº 2, COM VISTAS À APROVAÇÃO",http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PLP&Numero=146&Ano=2019,Não
"PLP  Nº 146/2019 - DTQ 1: PT: EMENDA DO SENADO FEDERAL Nº 10, COM VISTAS À APROVAÇÃO",http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PLP&Numero=146&Ano=2019,---
REQ  Nº 2082/2020 - URGÊNCIA PARA APRECIAÇÃO DO PL Nº 4157/2019,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=REQ&Numero=2082&Ano=2020,Sim
MPV 993/2020  - Req Ret Pauta - Requerimento para Retirada de Pauta ,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2258964,---
MPV 993/2020  - Req Ret Pauta - Requerimento para Retirada de Pauta ,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2258964,Não
MPV 993/2020  - Req Ad Disc 2 Sessões - Requerimento para Adiamento de Discussão por 2 Sessões ,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2258964,Não
MPV 993/2020  - Req Ad Vot 2 Sessões - Requerimento para Adiamento de Votação por 2 Sessões,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2258964,Não
REQ  Nº 942/2021 - URGÊNCIA PARA APRECIAÇÃO DO PRC Nº 35/2021,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=REQ&Numero=942&Ano=2021,Sim
PRC  Nº 84/2019 - SUBEMENDA SUBSTITUTIVA OFERECIDA PELO RELATOR DA MESA DIRETORA,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PRC&Numero=84&Ano=2019,Sim
PL   Nº 3729/2004 - REQUERIMENTO DE RETIRADA DE PAUTA,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=3729&Ano=2004,Não
PL   Nº 3729/2004 - REQUERIMENTO DE RETIRADA DE PAUTA,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=3729&Ano=2004,Não
MPV 993/2020  - Req Ad Vot 1 Sessão - Requerimento para Adiamento de Votação por 1 Sessão,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2258964,Não
MPV 993/2020  - Req Vot  Art por Art - Requerimento para Votação Artigo por Artigo ,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2258964,Não
"MPV 993/2020  - Atendim - Parecer da Comissão Mista - Atendimento - Constituição Federal e Resolução nº 1, de 2002",https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2258964,Sim
MPV 993/2020  - Destaque 1,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2258964,Não
PL   Nº 3729/2004 - REQUERIMENTO DE ENCERRAMENTO DA DISCUSSÃO E DO ENCAMINHAMENTO,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=3729&Ano=2004,---
PL   Nº 3729/2004 - REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=3729&Ano=2004,Não
PL   Nº 3729/2004 - REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 1 SESSÃO,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=3729&Ano=2004,Não
MPV 996/2020 - Req Ret Pauta - Requerimento para Retirada de Pauta ,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2260971,Não
MPV 996/2020 - Req Ad Disc 2 Sessões - Requerimento para Adiamento de Discussão por 2 Sessões ,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2260971,Não
MPV 996/2020 - Req Ad Disc 1 Sessão - Requerimento para Adiamento de Discussão por 1 Sessão ,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2260971,Não
MPV 996/2020 - Req Ad Vot 2 Sessões - Requerimento para Adiamento de Votação por 2 Sessões,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2260971,Não
PL   Nº 3729/2004 - REQUERIMENTO DE VOTAÇÃO ARTIGO POR ARTIGO,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=3729&Ano=2004,Não
PL   Nº 3729/2004 - DTQ 7 - PT - EMENDA DE PLENÁRIO N. 63,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=3729&Ano=2004,Não
PL   Nº 3729/2004 - SUBEMENDA SUBSTITUTIVA OFERECIDA PELO RELATOR DA CMADS,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=3729&Ano=2004,Sim
PL   Nº 3729/2004 - REQUERIMENTO DE RETIRADA DE PAUTA,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=3729&Ano=2004,Não
PL   Nº 3729/2004 - DTQ 6 - PSB - ART. 8º DO SUBSTITUTIVO,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=3729&Ano=2004,---
MPV 996/2020 - Req Ad Vot 1 Sessão - Requerimento para Adiamento de Votação por 1 Sessão,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2260971,---
MPV 996/2020 - Req Vot Grupo Art - Requerimento para Votação por Grupo de Artigos ,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2260971,Não
MPV 996/2020 - Req Vot  Art por Art - Requerimento para Votação Artigo por Artigo ,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2260971,---
"MPV 996/2020 - Par Com Mista Atendim - Parecer da Comissão Mista - Atendimento - Constituição Federal e Resolução nº 1, de 2002",https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2260971,Sim
MPV 996/2020 - Req Vot Globo Adm Dest Simples -Requerimento para votação em globo da admissibilidade dos destaques simples ,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2260971,Sim
PL   Nº 3729/2004 - DTQ 5 - PSB - EMENDA DE PLENÁRIO N. 19,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=3729&Ano=2004,Não
PL   Nº 3729/2004 - DTQ 10 - PCdoB - EMENDA DE PLENÁRIO N. 64,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=3729&Ano=2004,Não
PL   Nº 3729/2004 - DTQ 12 - PT - EMENDA DE PLENÁRIO N. 59,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=3729&Ano=2004,Não
MPV 996/2020 - Vot Globo Adm Dest Simples - Votação em globo da admissibilidade dos destaques simples,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2260971,---
MPV 996/2020 - Subemenda - Subemenda Substitutiva oferecida (à/ao)  Medida Provisória nº 996/2020,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2260971,Sim
MPV 996/2020 - DTQ 3 ,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2260971,Não
MPV 996/2020 - DTQ 1,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2260971,---
PL   Nº 3729/2004 - DTQ 1 - PDT - ART. 21 DO SUBSTITUTIVO,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=3729&Ano=2004,Sim
PL   Nº 3729/2004 - DTQ 4 - PDT - EMENDA DE PLENÁRIO N. 46,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=3729&Ano=2004,---
PL   Nº 3729/2004 - DTQ 13 - PSOL - EMENDA DE PLENÁRIO N. 87,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=3729&Ano=2004,Não
PL   Nº 3729/2004 - DTQ 9 - PT - ART. 58 DO SUBSTITUTIVO,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=3729&Ano=2004,Sim
PL   Nº 3729/2004 - REDAÇÃO FINAL,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=3729&Ano=2004,Sim
MPV 996/2020 - DTQ 7,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2260971,Não
MPV 996/2020 - DTQ 8 ,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2260971,Não
MPV 996/2020 - DTQ 5,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2260971,Sim
REQ  Nº 1002/2021 - URGÊNCIA PARA APRECIAÇÃO DO PL Nº 1136/2019,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=REQ&Numero=1002&Ano=2021,---
PL   Nº 827/2020 - SUBEMENDA SUBSTITUTIVA OFERECIDA PELO RELATOR,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=827&Ano=2020,Não
MPV  Nº 1031/2021 - REQUERIMENTO DE RETIRADA DE PAUTA,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1031&Ano=2021,Não
MPV  Nº 1031/2021 - REQUERIMENTO DE ADIAMENTO DA DISCUSSÃO POR 1 SESSÃO,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1031&Ano=2021,Não
MPV  Nº 1031/2021 - REQUERIMENTO DE ENCERRAMENTO DA DISCUSSÃO E DO ENCAMINHAMENTO,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1031&Ano=2021,Sim
MPV 996/2020 - DTQ 2,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2260971,---
MPV 996/2020 - DTQ 6,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2260971,---
MPV 996/2020 - DTQ 11,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2260971,---
MPV 996/2020 - DTQ 4,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2260971,Não
PL 4199/20 - Req Ret Pauta - Requerimento para Retirada de Pauta ,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2260433,Não
MPV  Nº 1031/2021 - REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 1 SESSÃO,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1031&Ano=2021,Não
MPV  Nº 1031/2021 - PARECER DA C.M. P/ ATEND. DOS PRESSUPOSTOS CONSTITUCIONAIS...,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1031&Ano=2021,Sim
MPV  Nº 1031/2021 - PARECER DA C.M. P/ NÃO ATEND. DOS PRESSUPOSTOS CONSTITUCIONAIS...,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1031&Ano=2021,Sim
PL 4199/20 - Req Ad Disc 2 Sessões - Requerimento para Adiamento de Discussão por 2 Sessões ,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2260433,---
PL 4199/20 - Req Ad Disc 1 Sessão - Requerimento para Adiamento de Discussão por 1 Sessão ,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2260433,---
PL 4199/20 - Req Ad Vot 2 Sessões - Requerimento para Adiamento de Votação por 2 Sessões,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2260433,---
PL 4199/20 - Req Ad Vot 1 Sessão - Requerimento para Adiamento de Votação por 1 Sessão,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2260433,---
MPV  Nº 1031/2021 - DTQ 2 - PT - PREFERÊNCIA PARA A EMENDA DE PLENÁRIO N. 6,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1031&Ano=2021,Não
MPV  Nº 1031/2021 - DTQ 9 - BLOCO PSL (MDB) - PREFERÊNCIA PARA O TEXTO ORIGINAL DA MPV,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1031&Ano=2021,Não
MPV  Nº 1031/2021 - SUBEMENDA SUBSTITUTIVA,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1031&Ano=2021,Sim
MPV  Nº 1031/2021 - DTQ 15 - NOVO - EMENDA DE PLENÁRIO Nº 11,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1031&Ano=2021,Não
"MPV  Nº 1031/2021 - DTQ 16 -BL. PSL(MDB) - EXP.""E SERÁ REALIZADA A CONTRAT. DE GER. TERMELÉTRICA...""",http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1031&Ano=2021,Sim
PL 4199/20 - Req Vot  Art por Art - Requerimento para Votação Artigo por Artigo ,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2260433,Não
PL 4199/2020 - Req Vot Globo Adm Dest Simples -Requerimento para votação em globo da admissibilidade dos destaques simples ,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2260433,---
PL 4199/20 - Vot Globo Adm Dest Simples - Votação em globo da admissibilidade dos destaques simples,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2260433,Não
